time_ms	current_mA	power_mW
2816	-0.10	0.00
2819	-0.10	0.00
2821	-0.10	0.00
2823	0.10	0.00
2826	0.00	0.00
2828	0.00	0.00
2830	-0.30	0.00
2833	-0.20	0.00
2835	-0.10	0.00
2837	-0.20	0.00
2839	-0.20	0.00
2842	-0.30	0.00
2844	0.00	0.00
2846	-0.30	0.00
2849	-0.10	0.00
2851	0.00	0.00
2853	-0.40	0.00
2856	0.00	0.00
2858	-0.20	0.00
2860	-0.30	0.00
2863	-0.20	0.00
2865	-0.40	0.00
2867	-0.10	0.00
2869	-0.10	0.00
2872	-0.10	0.00
2874	0.00	0.00
2876	-0.10	0.00
2879	-0.10	0.00
2881	-0.40	0.00
2883	-0.10	0.00
2886	-0.10	0.00
2888	0.10	0.00
2890	-0.20	0.00
2893	-0.10	0.00
2895	0.00	0.00
2897	-0.40	0.00
2899	-0.20	0.00
2902	-0.10	0.00
2904	0.00	0.00
2906	0.00	0.00
2909	-0.10	0.00
2911	-0.40	0.00
2913	0.00	0.00
2916	-0.30	0.00
2918	-0.20	0.00
2920	-0.30	0.00
2922	-0.20	0.00
2925	0.10	0.00
2927	-0.30	0.00
2929	-0.20	0.00
2932	-0.20	0.00
2934	-0.30	0.00
2936	-0.10	0.00
2939	0.20	0.00
2941	0.00	0.00
2943	-0.30	0.00
2946	-0.10	0.00
2948	0.00	0.00
2950	-0.20	0.00
2952	-0.10	0.00
2955	-0.20	0.00
2957	-0.30	0.00
2959	-0.20	0.00
2962	-0.30	0.00
2964	-0.10	0.00
2966	0.20	0.00
2969	-0.20	0.00
2971	-0.10	0.00
2973	-0.20	0.00
2975	-0.20	0.00
2978	-0.10	0.00
2980	-0.10	0.00
2982	-0.20	0.00
2985	-0.30	0.00
2987	-0.10	0.00
2989	0.10	0.00
2992	-0.30	0.00
2994	-0.30	0.00
2996	-0.20	0.00
2999	-0.10	0.00
3001	-0.20	0.00
3003	-0.20	0.00
3005	0.00	0.00
3008	-0.20	0.00
3010	-0.20	0.00
3012	-0.30	0.00
3015	-0.20	0.00
3017	-0.20	0.00
3019	-0.10	0.00
3022	0.00	0.00
3024	-0.10	0.00
3026	-0.30	0.00
3029	-0.20	0.00
3031	-0.20	0.00
3033	-0.10	0.00
3035	0.00	0.00
3038	-0.20	0.00
3040	-0.20	0.00
3042	-0.20	0.00
3045	-0.20	0.00
3047	-0.20	0.00
3049	0.10	0.00
3052	-0.30	0.00
3054	0.00	0.00
3056	-0.10	0.00
3059	-0.40	0.00
3061	-0.10	0.00
3063	-0.20	0.00
3065	-0.20	0.00
3068	-0.30	0.00
3070	0.00	0.00
3072	-0.10	0.00
3075	-0.40	0.00
3077	-0.10	0.00
3079	-0.10	0.00
3082	0.00	0.00
3084	-0.10	0.00
3086	-0.20	0.00
3088	-0.20	0.00
3091	-0.10	0.00
3093	-0.30	0.00
3095	-0.30	0.00
3098	-0.10	0.00
3100	-0.30	0.00
3102	-0.10	0.00
3105	-0.30	0.00
3107	-0.20	0.00
3109	-0.10	0.00
3112	0.00	0.00
3114	0.00	0.00
3116	-0.20	0.00
3118	-0.30	0.00
3121	-0.30	0.00
3123	-0.10	0.00
3125	-0.10	0.00
3128	0.00	0.00
3130	-0.20	0.00
3132	0.00	0.00
3135	-0.20	0.00
3137	-0.10	0.00
3139	0.00	0.00
3141	-0.10	0.00
3144	-0.10	0.00
3146	-0.40	0.00
3148	0.00	0.00
3151	0.00	0.00
3153	0.00	0.00
3155	-0.20	0.00
3158	-0.20	0.00
3160	-0.10	0.00
3162	-0.10	0.00
3165	0.10	0.00
3167	-0.20	0.00
3169	-0.30	0.00
3171	-0.10	0.00
3174	0.00	0.00
3176	-0.30	0.00
3178	-0.10	0.00
3181	-0.10	0.00
3183	-0.10	0.00
3185	-0.20	0.00
3188	-0.10	0.00
3190	0.00	0.00
3192	-0.30	0.00
3195	0.00	0.00
3197	-0.20	0.00
3199	-0.10	0.00
3201	-0.10	0.00
3204	0.10	0.00
3206	-0.30	0.00
3208	-0.30	0.00
3211	-0.10	0.00
3213	-0.10	0.00
3215	-0.20	0.00
3218	-0.10	0.00
3220	0.10	0.00
3222	-0.30	0.00
3224	-0.30	0.00
3227	0.10	0.00
3229	-0.10	0.00
3231	0.20	0.00
3234	-0.20	0.00
3236	-0.20	0.00
3238	-0.10	0.00
3241	-0.40	0.00
3243	-0.20	0.00
3245	-0.20	0.00
3248	-0.30	0.00
3250	0.00	0.00
3252	0.10	0.00
3254	-0.20	0.00
3257	-0.20	0.00
3259	-0.10	0.00
3261	0.00	0.00
3264	-0.50	0.00
3266	0.00	0.00
3268	-0.20	0.00
3271	-0.20	0.00
3273	-0.10	0.00
3275	-0.10	0.00
3277	-0.20	0.00
3280	0.10	0.00
3282	-0.10	0.00
3284	0.00	0.00
3287	-0.20	0.00
3289	-0.10	0.00
3291	-0.10	0.00
3294	0.00	0.00
3296	-0.20	0.00
3298	0.00	0.00
3301	0.00	0.00
3303	-0.30	0.00
3305	-0.10	0.00
3307	-0.50	0.00
3310	-0.20	0.00
3312	0.20	0.00
3314	-0.20	0.00
3317	-0.40	0.00
3319	0.00	0.00
3321	-0.20	0.00
3324	-0.30	0.00
3326	-0.20	0.00
3328	0.00	0.00
3330	0.00	0.00
3333	-0.10	0.00
3335	-0.10	0.00
3337	-0.10	0.00
3340	-0.10	0.00
3342	0.00	0.00
3344	0.00	0.00
3347	-0.30	0.00
3349	-0.30	0.00
3351	-0.10	0.00
3353	0.00	0.00
3356	-0.10	0.00
3358	-0.20	0.00
3360	-0.30	0.00
3363	-0.20	0.00
3365	-0.10	0.00
3367	0.00	0.00
3370	-0.20	0.00
3372	-0.20	0.00
3374	0.00	0.00
3377	-0.20	0.00
3379	0.00	0.00
3381	-0.30	0.00
3383	0.10	0.00
3386	-0.20	0.00
3388	0.00	0.00
3390	0.00	0.00
3393	0.00	0.00
3395	-0.30	0.00
3397	0.00	0.00
3399	0.00	0.00
3402	-0.10	0.00
3404	0.10	0.00
3406	0.20	0.00
3409	-0.10	0.00
3411	-0.20	0.00
3413	-0.10	0.00
3416	0.00	0.00
3418	-0.20	0.00
3420	-0.20	0.00
3423	-0.10	0.00
3425	-0.10	0.00
3427	-0.10	0.00
3429	-0.40	0.00
3432	-0.20	0.00
3434	-0.20	0.00
3436	-0.30	0.00
3439	-0.40	0.00
3441	-0.40	0.00
3443	-0.10	0.00
3446	-0.20	0.00
3448	-0.10	0.00
3450	0.10	0.00
3452	-0.10	0.00
3455	-0.30	0.00
3457	-0.20	0.00
3459	-0.10	0.00
3462	0.00	0.00
3464	-0.30	0.00
3466	-0.40	0.00
3469	-0.10	0.00
3471	-0.20	0.00
3473	-0.30	0.00
3476	-0.10	0.00
3478	-0.30	0.00
3480	-0.20	0.00
3482	-0.20	0.00
3485	-0.20	0.00
3487	0.00	0.00
3489	-0.20	0.00
3492	-0.20	0.00
3494	0.10	0.00
3496	-0.20	0.00
3499	-0.20	0.00
3501	-0.20	0.00
3503	-0.10	0.00
3506	-0.10	0.00
3508	-0.20	0.00
3510	0.00	0.00
3512	-0.10	0.00
3515	0.00	0.00
3517	0.00	0.00
3519	-0.20	0.00
3522	-0.40	0.00
3524	0.00	0.00
3526	-0.10	0.00
3529	-0.30	0.00
3531	-0.30	0.00
3533	-0.20	0.00
3535	-0.20	0.00
3538	-0.10	0.00
3540	-0.10	0.00
3542	-0.10	0.00
3545	-0.10	0.00
3547	-0.40	0.00
3549	0.00	0.00
3552	-0.10	0.00
3554	-0.20	0.00
3556	-0.10	0.00
3559	-0.10	0.00
3561	-0.10	0.00
3563	-0.20	0.00
3565	0.10	0.00
3568	-0.10	0.00
3570	-0.20	0.00
3572	0.00	0.00
3575	-0.20	0.00
3577	-0.20	0.00
3579	-0.40	0.00
3582	-0.40	0.00
3584	-0.40	0.00
3586	0.00	0.00
3589	-0.10	0.00
3591	-0.20	0.00
3593	-0.30	0.00
3595	0.00	0.00
3598	-0.10	0.00
3600	-0.30	0.00
3602	-0.20	0.00
3605	-0.10	0.00
3607	0.10	0.00
3609	-0.10	0.00
3612	-0.20	0.00
3614	-0.10	0.00
3616	-0.30	0.00
3619	-0.40	0.00
3621	-0.10	0.00
3623	-0.30	0.00
3625	0.00	0.00
3628	-0.10	0.00
3630	0.00	0.00
3632	-0.20	0.00
3635	-0.20	0.00
3637	0.10	0.00
3639	-0.20	0.00
3642	-0.50	0.00
3644	-0.10	0.00
3646	-0.30	0.00
3648	-0.10	0.00
3651	-0.10	0.00
3653	0.20	0.00
3655	0.00	0.00
3658	-0.20	0.00
3660	-0.20	0.00
3662	0.10	0.00
3665	-0.20	0.00
3667	0.20	0.00
3669	-0.10	0.00
3671	0.00	0.00
3674	-0.30	0.00
3676	-0.30	0.00
3678	-0.30	0.00
3681	0.00	0.00
3683	-0.40	0.00
3685	0.00	0.00
3688	-0.10	0.00
3690	-0.10	0.00
3692	-0.20	0.00
3694	0.10	0.00
3697	0.00	0.00
3699	0.10	0.00
3701	-0.10	0.00
3704	-0.30	0.00
3706	0.00	0.00
3708	-0.20	0.00
3711	-0.20	0.00
3713	-0.10	0.00
3715	-0.30	0.00
3717	-0.20	0.00
3720	0.00	0.00
3722	-0.10	0.00
3724	-0.10	0.00
3727	0.20	0.00
3729	-0.10	0.00
3731	-0.20	0.00
3734	-0.30	0.00
3736	-0.20	0.00
3738	-0.10	0.00
3741	-0.20	0.00
3743	0.00	0.00
3745	0.00	0.00
3747	0.10	0.00
3750	-0.10	0.00
3752	-0.10	0.00
3754	-0.10	0.00
3757	-0.10	0.00
3759	-0.30	0.00
3761	-0.20	0.00
3764	-0.10	0.00
3766	0.00	0.00
3768	-0.30	0.00
3770	-0.10	0.00
3773	0.00	0.00
3775	-0.10	0.00
3777	0.00	0.00
3780	-0.40	0.00
3782	0.00	0.00
3784	0.10	0.00
3787	-0.30	0.00
3789	0.00	0.00
3791	0.00	0.00
3793	0.00	0.00
3796	-0.10	0.00
3798	-0.20	0.00
3800	-0.30	0.00
3803	-0.20	0.00
3805	-0.10	0.00
3807	-0.30	0.00
3810	0.20	0.00
3812	-0.20	0.00
3814	-0.10	0.00
3817	-0.40	0.00
3819	-0.20	0.00
3821	-0.10	0.00
3823	-0.10	0.00
3826	-0.20	0.00
3828	0.00	0.00
3830	0.00	0.00
3833	-0.20	0.00
3835	0.00	0.00
3837	-0.10	0.00
3840	-0.20	0.00
3842	-0.10	0.00
3844	0.00	0.00
3846	-0.40	0.00
3849	-0.30	0.00
3851	-0.10	0.00
3853	-0.10	0.00
3856	-0.20	0.00
3858	-0.40	0.00
3860	-0.10	0.00
3863	-0.30	0.00
3865	-0.20	0.00
3867	0.00	0.00
3870	-0.10	0.00
3872	-0.20	0.00
3874	-0.20	0.00
3876	0.10	0.00
3879	0.00	0.00
3881	-0.40	0.00
3883	-0.10	0.00
3886	-0.20	0.00
3888	-0.20	0.00
3890	0.30	0.00
3893	0.00	0.00
3895	-0.20	0.00
3897	-0.10	0.00
3899	-0.30	0.00
3902	-0.20	0.00
3904	-0.10	0.00
3906	-0.10	0.00
3909	-0.20	0.00
3911	0.00	0.00
3913	0.00	0.00
3916	0.10	0.00
3918	-0.20	0.00
3920	0.00	0.00
3923	12.90	20.00
3925	72.90	344.00
3927	25.20	122.00
3929	25.30	124.00
3932	24.70	124.00
3934	24.60	124.00
3936	24.50	124.00
3939	27.30	138.00
3941	27.30	138.00
3943	26.70	138.00
3945	24.20	122.00
3948	24.30	122.00
3950	24.00	122.00
3952	42.30	212.00
3955	44.40	222.00
3957	44.60	222.00
3959	44.40	222.00
3961	44.30	222.00
3964	44.40	222.00
3966	44.50	222.00
3968	44.40	222.00
3971	44.30	222.00
3973	44.20	222.00
3975	43.80	220.00
3977	44.00	220.00
3980	44.00	222.00
3982	44.30	222.00
3984	44.50	222.00
3987	44.30	222.00
3989	44.20	222.00
3991	43.90	220.00
3994	44.00	222.00
3996	43.80	220.00
3998	44.00	222.00
4000	43.80	222.00
4003	43.90	220.00
4005	43.90	220.00
4007	43.90	220.00
4010	43.70	220.00
4012	44.00	222.00
4014	43.70	220.00
4016	43.60	220.00
4019	43.90	220.00
4021	43.80	220.00
4023	43.90	220.00
4026	43.70	220.00
4028	44.00	220.00
4030	44.10	222.00
4032	44.00	222.00
4035	43.90	222.00
4037	43.90	222.00
4039	44.10	222.00
4042	43.90	220.00
4044	43.90	220.00
4046	44.10	222.00
4049	44.40	222.00
4051	44.30	222.00
4053	44.00	222.00
4055	44.00	222.00
4058	43.90	222.00
4060	43.90	220.00
4062	43.90	222.00
4065	43.80	222.00
4067	44.20	222.00
4069	43.90	220.00
4071	44.00	222.00
4074	44.00	222.00
4076	43.60	220.00
4078	44.00	222.00
4081	43.90	220.00
4083	44.00	222.00
4085	43.90	222.00
4087	43.90	222.00
4090	43.80	222.00
4092	43.90	222.00
4094	43.90	222.00
4097	43.80	220.00
4099	44.20	222.00
4101	44.10	222.00
4104	43.80	220.00
4106	44.00	222.00
4108	44.10	222.00
4110	43.90	220.00
4113	43.90	220.00
4115	43.80	220.00
4117	43.90	220.00
4120	43.40	220.00
4122	44.10	222.00
4124	44.20	220.00
4126	43.80	220.00
4129	43.80	220.00
4131	44.00	222.00
4133	43.90	220.00
4136	43.80	220.00
4138	44.00	222.00
4140	44.10	222.00
4142	43.90	220.00
4145	44.10	220.00
4147	43.90	222.00
4149	44.00	220.00
4152	43.90	220.00
4154	44.00	222.00
4156	43.80	220.00
4159	43.80	220.00
4161	43.70	220.00
4163	43.90	220.00
4165	43.90	220.00
4168	44.20	222.00
4170	44.10	222.00
4172	44.10	220.00
4175	43.80	220.00
4177	43.70	220.00
4179	43.50	220.00
4181	43.90	220.00
4184	43.70	220.00
4186	43.70	220.00
4188	43.70	220.00
4191	43.70	220.00
4193	43.80	220.00
4195	43.90	220.00
4197	43.10	216.00
4200	42.60	212.00
4202	43.00	216.00
4204	42.70	216.00
4207	43.20	226.00
4209	45.60	230.00
4211	45.40	226.00
4214	44.80	226.00
4216	63.00	314.00
4218	61.80	312.00
4220	62.20	312.00
4223	65.30	328.00
4225	67.20	338.00
4227	67.40	338.00
4230	67.10	338.00
4232	67.00	334.00
4234	63.00	292.00
4236	55.90	322.00
4239	79.90	400.00
4241	79.10	396.00
4243	78.70	394.00
4246	80.50	404.00
4248	79.70	400.00
4250	79.90	400.00
4252	79.30	396.00
4255	80.50	404.00
4257	55.30	278.00
4259	64.00	322.00
4262	71.20	360.00
4264	69.90	348.00
4266	69.90	350.00
4269	70.10	354.00
4271	70.40	354.00
4273	58.70	294.00
4275	48.80	246.00
4278	49.00	246.00
4280	48.50	242.00
4282	48.80	246.00
4285	47.50	240.00
4287	49.20	246.00
4289	49.10	250.00
4291	49.20	240.00
4294	49.10	246.00
4296	48.50	246.00
4298	48.80	246.00
4301	49.20	246.00
4303	49.00	246.00
4305	49.20	246.00
4307	47.50	240.00
4310	49.20	246.00
4312	49.20	246.00
4314	49.40	250.00
4317	49.20	246.00
4319	48.60	246.00
4321	49.10	246.00
4324	47.70	250.00
4326	48.80	246.00
4328	49.10	246.00
4330	47.50	240.00
4333	49.10	246.00
4335	48.70	246.00
4337	49.10	246.00
4340	48.80	246.00
4342	48.90	246.00
4344	49.40	250.00
4346	47.80	246.00
4349	49.40	246.00
4351	48.00	246.00
4353	49.10	240.00
4356	49.50	246.00
4358	47.90	240.00
4360	48.90	246.00
4362	49.00	246.00
4365	48.90	246.00
4367	49.70	250.00
4369	48.00	242.00
4372	48.70	246.00
4374	47.40	240.00
4376	49.10	246.00
4379	49.20	246.00
4381	49.30	240.00
4383	48.60	246.00
4385	48.60	246.00
4388	49.40	250.00
4390	49.40	250.00
4392	48.70	246.00
4395	49.00	246.00
4397	47.60	240.00
4399	49.50	250.00
4401	49.10	246.00
4404	48.80	246.00
4406	49.10	250.00
4408	48.90	250.00
4411	49.40	250.00
4413	47.50	246.00
4415	48.70	246.00
4417	49.30	250.00
4420	47.80	240.00
4422	49.40	250.00
4424	48.80	246.00
4427	49.30	250.00
4429	49.40	250.00
4431	49.40	250.00
4434	48.80	246.00
4436	47.60	246.00
4438	49.00	246.00
4440	49.00	250.00
4443	49.30	240.00
4445	49.30	250.00
4447	48.70	246.00
4450	48.90	246.00
4452	49.40	250.00
4454	49.00	246.00
4456	48.80	246.00
4459	47.20	236.00
4461	49.00	246.00
4463	48.90	246.00
4466	49.40	240.00
4468	49.30	246.00
4470	49.00	242.00
4472	49.00	250.00
4475	49.10	246.00
4477	49.00	246.00
4479	48.70	246.00
4482	48.30	242.00
4484	49.40	250.00
4486	48.00	242.00
4489	49.40	250.00
4491	48.80	246.00
4493	49.00	240.00
4495	49.40	250.00
4498	48.70	246.00
4500	49.10	246.00
4502	47.50	246.00
4505	48.50	242.00
4507	49.60	250.00
4509	47.60	240.00
4511	48.80	246.00
4514	49.10	246.00
4516	49.20	246.00
4518	49.30	250.00
4521	49.00	246.00
4523	48.70	246.00
4525	47.70	246.00
4527	49.60	250.00
4530	49.40	246.00
4532	49.40	240.00
4534	49.10	246.00
4537	48.90	246.00
4539	49.30	250.00
4541	49.20	246.00
4544	48.80	246.00
4546	49.10	246.00
4548	47.70	240.00
4550	49.30	246.00
4553	48.90	250.00
4555	48.60	240.00
4557	49.30	246.00
4560	49.00	246.00
4562	49.30	250.00
4564	49.30	250.00
4566	49.20	246.00
4569	49.20	246.00
4571	48.10	242.00
4573	49.20	246.00
4576	48.10	242.00
4578	49.10	246.00
4580	49.00	250.00
4582	49.40	242.00
4585	48.90	246.00
4587	48.00	246.00
4589	49.20	246.00
4592	49.80	250.00
4594	48.50	242.00
4596	49.30	250.00
4599	47.50	240.00
4601	49.10	246.00
4603	49.30	250.00
4605	49.30	250.00
4608	49.20	246.00
4610	48.50	246.00
4612	48.90	250.00
4615	48.00	250.00
4617	49.30	246.00
4619	48.70	246.00
4621	47.50	240.00
4624	49.60	250.00
4626	49.60	250.00
4628	49.20	246.00
4631	48.90	246.00
4633	48.60	246.00
4635	49.50	250.00
4637	47.70	246.00
4640	49.10	246.00
4642	49.10	250.00
4644	49.10	240.00
4647	50.00	250.00
4649	49.10	246.00
4651	49.20	246.00
4654	49.20	246.00
4656	49.00	246.00
4658	49.30	250.00
4660	47.70	240.00
4663	48.80	246.00
4665	49.20	246.00
4667	49.50	242.00
4670	49.40	250.00
4672	49.20	242.00
4674	48.90	246.00
4676	47.40	246.00
4679	49.40	250.00
4681	49.00	246.00
4683	47.40	240.00
4686	49.20	246.00
4688	48.00	242.00
4690	49.60	250.00
4692	49.30	250.00
4695	48.90	246.00
4697	49.20	246.00
4699	48.10	250.00
4702	49.20	246.00
4704	47.90	246.00
4706	48.80	242.00
4709	49.40	250.00
4711	48.20	242.00
4713	49.30	250.00
4715	49.00	246.00
4718	48.80	246.00
4720	49.20	246.00
4722	49.00	246.00
4725	49.10	250.00
4727	47.70	246.00
4729	49.50	246.00
4731	49.00	250.00
4734	49.80	242.00
4736	49.30	250.00
4738	48.90	246.00
4741	49.10	246.00
4743	49.50	250.00
4745	49.10	246.00
4747	49.40	250.00
4750	47.70	240.00
4752	49.20	246.00
4754	49.30	250.00
4757	49.20	240.00
4759	49.00	246.00
4761	49.10	246.00
4764	49.00	250.00
4766	49.50	250.00
4768	49.40	250.00
4770	49.10	246.00
4773	47.60	240.00
4775	49.60	250.00
4777	48.30	242.00
4780	49.20	246.00
4782	48.90	246.00
4784	49.30	242.00
4786	49.50	250.00
4789	48.10	246.00
4791	49.40	246.00
4793	47.90	246.00
4796	48.00	242.00
4798	49.10	246.00
4800	47.80	240.00
4802	48.90	246.00
4805	49.30	250.00
4807	49.80	250.00
4809	49.30	250.00
4812	48.80	246.00
4814	48.90	250.00
4816	47.60	246.00
4819	49.40	250.00
4821	49.40	246.00
4823	47.20	236.00
4825	49.10	246.00
4828	49.20	246.00
4830	49.70	250.00
4832	49.10	246.00
4835	48.70	246.00
4837	49.20	250.00
4839	48.00	242.00
4841	49.30	246.00
4844	49.30	250.00
4846	48.90	240.00
4848	49.50	250.00
4851	49.00	250.00
4853	49.20	246.00
4855	48.90	246.00
4857	48.80	246.00
4860	49.60	250.00
4862	48.00	242.00
4864	49.40	250.00
4867	49.20	246.00
4869	49.30	250.00
4871	49.30	250.00
4874	49.40	246.00
4876	49.50	250.00
4878	48.00	250.00
4880	49.20	250.00
4883	49.60	250.00
4885	47.80	240.00
4887	49.10	246.00
4890	49.00	246.00
4892	49.30	250.00
4894	49.70	250.00
4896	49.60	250.00
4899	49.40	250.00
4901	47.80	246.00
4903	49.20	250.00
4906	48.80	250.00
4908	49.20	242.00
4910	49.00	250.00
4912	47.90	240.00
4915	49.80	250.00
4917	49.10	246.00
4919	49.20	246.00
4922	49.70	250.00
4924	48.40	242.00
4926	49.80	250.00
4929	48.10	242.00
4931	49.30	242.00
4933	49.30	246.00
4935	49.20	240.00
4938	49.40	250.00
4940	49.20	246.00
4942	49.40	250.00
4945	49.40	250.00
4947	49.20	246.00
4949	49.10	246.00
4951	47.90	240.00
4954	49.10	246.00
4956	49.10	246.00
4958	49.50	242.00
4961	49.20	250.00
4963	49.50	250.00
4965	49.50	250.00
4967	47.90	246.00
4970	49.00	246.00
4972	49.50	250.00
4974	48.00	242.00
4977	49.20	246.00
4979	49.50	250.00
4981	49.50	250.00
4984	49.30	250.00
4986	49.10	246.00
4988	49.50	246.00
4990	48.30	250.00
4993	49.40	250.00
4995	49.20	246.00
4997	47.60	240.00
5000	49.10	246.00
5002	49.20	246.00
5004	49.50	250.00
5006	48.90	246.00
5009	49.30	250.00
5011	49.50	250.00
5013	48.00	242.00
5016	49.00	246.00
5018	48.00	246.00
5020	49.20	240.00
5022	49.20	250.00
5025	49.40	242.00
5027	49.60	250.00
5029	49.30	250.00
5032	49.30	250.00
5034	49.70	250.00
5036	48.40	242.00
5039	49.00	246.00
5041	47.70	240.00
5043	49.00	246.00
5045	49.70	252.00
5048	49.80	242.00
5050	49.60	246.00
5052	48.60	246.00
5055	49.10	250.00
5057	49.10	246.00
5059	48.80	246.00
5061	49.20	246.00
5064	47.70	240.00
5066	49.40	250.00
5068	49.50	250.00
5071	49.60	250.00
5073	49.30	250.00
5075	48.80	250.00
5077	49.20	250.00
5080	47.50	250.00
5082	48.80	242.00
5084	49.20	246.00
5087	48.20	242.00
5089	49.30	250.00
5091	48.80	246.00
5094	49.00	246.00
5096	49.00	246.00
5098	49.10	246.00
5100	49.20	246.00
5103	47.60	240.00
5105	49.10	250.00
5107	48.50	250.00
5110	49.80	240.00
5112	49.40	250.00
5114	48.00	242.00
5116	49.30	250.00
5119	49.20	246.00
5121	49.40	250.00
5123	49.10	246.00
5126	47.70	240.00
5128	49.10	246.00
5130	48.40	242.00
5132	49.40	242.00
5135	49.00	246.00
5137	49.10	240.00
5139	49.10	246.00
5142	49.00	250.00
5144	49.40	250.00
5146	49.10	246.00
5149	48.60	246.00
5151	49.30	250.00
5153	48.00	242.00
5155	49.20	246.00
5158	48.70	246.00
5160	49.00	246.00
5162	49.30	250.00
5165	49.10	250.00
5167	49.40	250.00
5169	47.60	250.00
5171	49.40	250.00
5174	49.40	250.00
5176	47.50	240.00
5178	48.80	246.00
5181	49.00	246.00
5183	49.40	250.00
5185	49.60	250.00
5187	49.50	250.00
5190	48.80	246.00
5192	47.80	246.00
5194	49.10	250.00
5197	48.60	250.00
5199	49.30	240.00
5201	48.70	246.00
5204	48.10	242.00
5206	49.60	250.00
5208	49.60	250.00
5210	49.40	250.00
5213	49.20	246.00
5215	48.00	242.00
5217	49.40	250.00
5220	48.00	246.00
5222	49.10	240.00
5224	49.30	250.00
5226	49.10	242.00
5229	49.80	250.00
5231	49.30	250.00
5233	49.00	246.00
5236	49.10	246.00
5238	48.70	246.00
5240	49.00	246.00
5242	47.90	240.00
5245	49.10	246.00
5247	49.50	250.00
5249	49.60	242.00
5252	49.40	250.00
5254	48.90	246.00
5256	49.00	246.00
5259	47.50	246.00
5261	49.20	246.00
5263	49.40	250.00
5265	47.30	240.00
5268	49.60	250.00
5270	49.80	250.00
5272	49.20	246.00
5275	49.50	250.00
5277	48.90	246.00
5279	49.10	246.00
5281	48.00	250.00
5284	49.10	250.00
5286	49.30	246.00
5288	49.10	240.00
5291	49.40	250.00
5293	49.00	246.00
5295	49.40	250.00
5297	48.70	246.00
5300	49.20	250.00
5302	49.50	250.00
5304	47.80	240.00
5307	49.10	246.00
5309	47.70	246.00
5311	49.10	240.00
5314	49.60	250.00
5316	49.00	242.00
5318	49.00	246.00
5320	49.20	246.00
5323	48.90	246.00
5325	49.40	250.00
5327	48.70	246.00
5330	49.00	246.00
5332	47.60	240.00
5334	49.10	246.00
5336	49.30	246.00
5339	49.20	240.00
5341	49.00	246.00
5343	48.60	246.00
5346	49.50	250.00
5348	49.50	250.00
5350	48.80	246.00
5352	49.10	246.00
5355	47.70	240.00
5357	49.60	250.00
5359	49.20	246.00
5362	48.90	246.00
5364	49.40	250.00
5366	49.00	250.00
5369	49.60	250.00
5371	47.60	250.00
5373	49.10	246.00
5375	49.20	250.00
5378	47.70	240.00
5380	49.00	246.00
5382	48.80	246.00
5385	49.00	246.00
5387	49.10	246.00
5389	49.60	250.00
5391	49.30	250.00
5394	47.60	246.00
5396	49.10	246.00
5398	48.40	250.00
5401	49.50	240.00
5403	49.30	246.00
5405	47.70	240.00
5407	49.30	250.00
5410	49.30	250.00
5412	49.50	250.00
5414	49.40	250.00
5417	47.80	240.00
5419	49.10	246.00
5421	48.00	242.00
5424	49.10	242.00
5426	49.40	246.00
5428	49.20	242.00
5430	49.00	250.00
5433	48.80	250.00
5435	49.00	246.00
5437	48.70	246.00
5440	48.50	242.00
5442	49.60	250.00
5444	48.00	242.00
5446	49.40	250.00
5449	48.90	246.00
5451	49.20	250.00
5453	49.70	250.00
5456	49.00	246.00
5458	49.20	246.00
5460	47.60	246.00
5462	49.60	246.00
5465	49.50	250.00
5467	47.60	240.00
5469	49.10	246.00
5472	49.20	246.00
5474	49.50	250.00
5476	49.40	250.00
5479	48.60	246.00
5481	48.70	246.00
5483	47.60	246.00
5485	49.60	246.00
5488	49.40	250.00
5490	49.50	240.00
5492	49.30	250.00
5495	49.40	250.00
5497	49.60	250.00
5499	49.10	246.00
5501	48.70	246.00
5504	49.20	246.00
5506	47.60	240.00
5508	49.90	252.00
5511	48.90	246.00
5513	49.00	240.00
5515	49.00	246.00
5517	48.80	246.00
5520	49.30	246.00
5522	49.20	246.00
5524	49.20	246.00
5527	49.00	246.00
5529	48.00	242.00
5531	49.30	250.00
5534	48.30	242.00
5536	49.00	246.00
5538	49.00	246.00
5540	49.60	242.00
5543	48.90	250.00
5545	47.60	246.00
5547	49.10	246.00
5550	48.00	250.00
5552	48.50	242.00
5554	49.00	246.00
5556	47.60	240.00
5559	48.90	246.00
5561	49.40	250.00
5563	49.10	246.00
5566	49.40	250.00
5568	48.30	242.00
5570	49.40	250.00
5572	48.40	250.00
5575	49.10	246.00
5577	49.00	246.00
5579	49.00	240.00
5582	49.60	250.00
5584	49.20	246.00
5586	49.30	250.00
5589	49.00	246.00
5591	48.80	246.00
5593	49.40	250.00
5595	47.60	240.00
5598	49.10	246.00
5600	49.20	246.00
5602	49.10	240.00
5605	49.50	250.00
5607	49.00	250.00
5609	48.80	246.00
5611	49.20	246.00
5614	49.30	250.00
5616	49.10	246.00
5618	47.60	240.00
5621	49.00	246.00
5623	49.30	250.00
5625	49.50	250.00
5627	49.30	246.00
5630	49.40	246.00
5632	49.00	246.00
5634	47.60	250.00
5637	49.50	250.00
5639	49.20	246.00
5641	47.20	236.00
5644	49.00	246.00
5646	48.60	246.00
5648	49.60	250.00
5650	49.30	250.00
5653	48.60	246.00
5655	49.30	250.00
5657	47.60	250.00
5660	49.30	246.00
